"","LF_Name","LC_Name","Temp_Moist","RealmWE_ID","WE_ID","Realm_ID","RealmClass","LF_Class","MoistClass","TempClass","LC_Class","Realm_Name","Temp_Name","Moist_Name","WEcosystm","RWEcosystm","LandC_Type","Code","CR_HEX","LC_HEX","LF_HEX","TempMoistClass","WTE_code","WTE_HEX"
"92","Hills","Forest","Warm Temperate Moist",8163,163,8000,8,2,3,3,3,"Palearctic","Warm Temperate","Moist","Warm Temperate Moist Forest on Hills","Palearctic Warm Temperate Moist Forest on Hills","Natural",3323,"#72C27566","#267300FF","#7DC756B2",9,3209,"#69b653"
"93","Hills","Forest","Cool Temperate Dry",8139,139,8000,8,2,2,2,3,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Forest on Hills","Palearctic Cool Temperate Dry Forest on Hills","Natural",2223,"#238C4666","#267300FF","#7DC756B2",5,3205,"#49a040"
"94","Hills","Grassland","Warm Temperate Moist",1164,164,1000,1,2,3,3,4,"Afrotropic","Warm Temperate","Moist","Warm Temperate Moist Grassland on Hills","Afrotropic Warm Temperate Moist Grassland on Hills","Natural",3324,"#72C27566","#789E60FF","#7DC756B2",9,4209,"#78be64"
"95","Hills","Forest","Tropical Desert",1406,406,1000,1,2,1,5,3,"Afrotropic","Tropical","Desert","Tropical Desert Forest on Hills","Afrotropic Tropical Desert Forest on Hills","Natural",5123,"#CC4C0266","#267300FF","#7DC756B2",13,3213,"#8d8725"
"96","Hills","Shrubland","Warm Temperate Moist",4165,165,4000,4,2,3,3,2,"Indomalayan","Warm Temperate","Moist","Warm Temperate Moist Shrubland on Hills","Indomalayan Warm Temperate Moist Shrubland on Hills","Natural",3322,"#72C27566","#A8A800FF","#7DC756B2",9,2209,"#80bf53"
"97","Hills","Cropland","Cool Temperate Dry",8146,146,8000,8,2,2,2,1,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Cropland on Hills","Palearctic Cool Temperate Dry Cropland on Hills","Converted",2221,"#238C4666","#B5D99EFF","#7DC756B2",5,1205,"#63b35d"
"98","Hills","Grassland","Cool Temperate Dry",8149,149,8000,8,2,2,2,4,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Grassland on Hills","Palearctic Cool Temperate Dry Grassland on Hills","Natural",2224,"#238C4666","#789E60FF","#7DC756B2",5,4205,"#58a851"
"99","Hills","Forest","Warm Temperate Dry",6199,199,6000,6,2,2,3,3,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Forest on Hills","Neotropic Warm Temperate Dry Forest on Hills","Natural",3223,"#A0D99A66","#267300FF","#7DC756B2",8,3208,"#7bbf62"
"100","Hills","Forest","Tropical Moist",3398,398,3000,3,2,3,5,3,"Australasia","Tropical","Moist","Tropical Moist Forest on Hills","Australasia Tropical Moist Forest on Hills","Natural",5323,"#66240566","#267300FF","#7DC756B2",15,3215,"#647726"
"101","Hills","Sparsley or Non vegetated","Warm Temperate Moist",7170,170,7000,7,2,3,3,6,"Oceania","Warm Temperate","Moist","Warm Temperate Moist Sparsley or Non vegetated on Hills","Oceania Warm Temperate Moist Sparsley or Non vegetated on Hills","Natural",3326,"#72C27566","#D9D99EFF","#7DC756B2",9,6209,"#89c86f"
"102","Hills","Grassland","Sub Tropical Dry",6279,279,6000,6,2,2,4,4,"Neotropic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Hills","Neotropic Sub Tropical Dry Grassland on Hills","Natural",4224,"#FCE30066","#789E60FF","#7DC756B2",11,4211,"#afcb35"
"103","Hills","Sparsley or Non vegetated","Boreal Moist",8047,47,8000,8,2,3,1,6,"Palearctic","Boreal","Moist","Boreal Moist Sparsley or Non vegetated on Hills","Palearctic Boreal Moist Sparsley or Non vegetated on Hills","Natural",1326,"#2C8EBF66","#D9D99EFF","#7DC756B2",3,6203,"#6db38d"
"104","Hills","Sparsley or Non vegetated","Sub Tropical Dry",3281,281,3000,3,2,2,4,6,"Australasia","Sub Tropical","Dry","Sub Tropical Dry Sparsley or Non vegetated on Hills","Australasia Sub Tropical Dry Sparsley or Non vegetated on Hills","Natural",4226,"#FCE30066","#D9D99EFF","#7DC756B2",11,6211,"#c0d541"
"105","Hills","Forest","Sub Tropical Moist",4268,268,4000,4,2,3,4,3,"Indomalayan","Sub Tropical","Moist","Sub Tropical Moist Forest on Hills","Indomalayan Sub Tropical Moist Forest on Hills","Natural",4323,"#FCC24E66","#267300FF","#7DC756B2",12,3212,"#a0b643"
"106","Hills","Forest","Tropical Moist",7398,398,7000,7,2,3,5,3,"Oceania","Tropical","Moist","Tropical Moist Forest on Hills","Oceania Tropical Moist Forest on Hills","Natural",5323,"#66240566","#267300FF","#7DC756B2",15,3215,"#647726"
"107","Hills","Cropland","Tropical Desert",4380,380,4000,4,2,1,5,1,"Indomalayan","Tropical","Desert","Tropical Desert Cropland on Hills","Indomalayan Tropical Desert Cropland on Hills","Converted",5121,"#CC4C0266","#B5D99EFF","#7DC756B2",13,1213,"#a79941"
"108","Hills","Grassland","Sub Tropical Moist",6295,295,6000,6,2,3,4,4,"Neotropic","Sub Tropical","Moist","Sub Tropical Moist Grassland on Hills","Neotropic Sub Tropical Moist Grassland on Hills","Natural",4324,"#FCC24E66","#789E60FF","#7DC756B2",12,4212,"#afbe55"
"109","Hills","Grassland","Sub Tropical Dry",4279,279,4000,4,2,2,4,4,"Indomalayan","Sub Tropical","Dry","Sub Tropical Dry Grassland on Hills","Indomalayan Sub Tropical Dry Grassland on Hills","Natural",4224,"#FCE30066","#789E60FF","#7DC756B2",11,4211,"#afcb35"
"110","Hills","Grassland","Polar Moist",2021,21,2000,2,2,3,6,4,"Antarctica","Polar","Moist","Polar Moist Grassland on Hills","Antarctica Polar Moist Grassland on Hills","Natural",6324,"#BFBFBF66","#789E60FF","#7DC756B2",18,4218,"#96bc82"
"111","Hills","Forest","Polar Dry",5043,43,5000,5,2,2,6,3,"Nearctic","Polar","Dry","Polar Dry Forest on Hills","Nearctic Polar Dry Forest on Hills","Natural",6223,"#DBDBDB66","#267300FF","#7DC756B2",17,3217,"#93c07c"
"112","Hills","Grassland","Polar Dry",5023,23,5000,5,2,2,6,4,"Nearctic","Polar","Dry","Polar Dry Grassland on Hills","Nearctic Polar Dry Grassland on Hills","Natural",6224,"#DBDBDB66","#789E60FF","#7DC756B2",17,4217,"#a2c88d"
"113","Hills","Grassland","Warm Temperate Desert",5230,230,5000,5,2,1,3,4,"Nearctic","Warm Temperate","Desert","Warm Temperate Desert Grassland on Hills","Nearctic Warm Temperate Desert Grassland on Hills","Natural",3124,"#C7EBC066","#789E60FF","#7DC756B2",7,4207,"#9ace82"
"114","Hills","Cropland","Warm Temperate Moist",6168,168,6000,6,2,3,3,1,"Neotropic","Warm Temperate","Moist","Warm Temperate Moist Cropland on Hills","Neotropic Warm Temperate Moist Cropland on Hills","Converted",3321,"#72C27566","#B5D99EFF","#7DC756B2",9,1209,"#83c86f"
"115","Hills","Settlement","Sub Tropical Dry",5277,277,5000,5,2,2,4,5,"Nearctic","Sub Tropical","Dry","Sub Tropical Dry Settlement on Hills","Nearctic Sub Tropical Dry Settlement on Hills","Converted",4225,"#FCE30066","#8A4343FF","#7DC756B2",11,5211,"#b2ba30"
"116","Hills","Cropland","Cool Temperate Desert",6211,211,6000,6,2,1,2,1,"Neotropic","Cool Temperate","Desert","Cool Temperate Desert Cropland on Hills","Neotropic Cool Temperate Desert Cropland on Hills","Converted",2121,"#41AB5D66","#B5D99EFF","#7DC756B2",4,1204,"#6fbf66"
"117","Hills","Forest","Sub Tropical Moist",7268,268,7000,7,2,3,4,3,"Oceania","Sub Tropical","Moist","Sub Tropical Moist Forest on Hills","Oceania Sub Tropical Moist Forest on Hills","Natural",4323,"#FCC24E66","#267300FF","#7DC756B2",12,3212,"#a0b643"
"118","Hills","Cropland","Cool Temperate Moist",3110,110,3000,3,2,3,2,1,"Australasia","Cool Temperate","Moist","Cool Temperate Moist Cropland on Hills","Australasia Cool Temperate Moist Cropland on Hills","Converted",2321,"#005C3266","#B5D99EFF","#7DC756B2",6,1206,"#559f55"
"119","Hills","Grassland","Sub Tropical Desert",6352,352,6000,6,2,1,4,4,"Neotropic","Sub Tropical","Desert","Sub Tropical Desert Grassland on Hills","Neotropic Sub Tropical Desert Grassland on Hills","Natural",4124,"#FFF7BA66","#789E60FF","#7DC756B2",10,4210,"#b0d380"
"120","Hills","Sparsley or Non vegetated","Tropical Moist",4415,415,4000,4,2,3,5,6,"Indomalayan","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Hills","Indomalayan Tropical Moist Sparsley or Non vegetated on Hills","Natural",5326,"#66240566","#D9D99EFF","#7DC756B2",15,6215,"#848943"
"121","Hills","Cropland","Polar Moist",6037,37,6000,6,2,3,6,1,"Neotropic","Polar","Moist","Polar Moist Cropland on Hills","Neotropic Polar Moist Cropland on Hills","Converted",6321,"#BFBFBF66","#B5D99EFF","#7DC756B2",18,1218,"#a1c78d"
"122","Hills","Shrubland","Warm Temperate Desert",1239,239,1000,1,2,1,3,2,"Afrotropic","Warm Temperate","Desert","Warm Temperate Desert Shrubland on Hills","Afrotropic Warm Temperate Desert Shrubland on Hills","Natural",3122,"#C7EBC066","#A8A800FF","#7DC756B2",7,2207,"#a2d071"
"123","Hills","Sparsley or Non vegetated","Cool Temperate Dry",8147,147,8000,8,2,2,2,6,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Sparsley or Non vegetated on Hills","Palearctic Cool Temperate Dry Sparsley or Non vegetated on Hills","Natural",2226,"#238C4666","#D9D99EFF","#7DC756B2",5,6205,"#6ab35d"
"124","Hills","Forest","Sub Tropical Dry",1290,290,1000,1,2,2,4,3,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Forest on Hills","Afrotropic Sub Tropical Dry Forest on Hills","Natural",4223,"#FCE30066","#267300FF","#7DC756B2",11,3211,"#a0c324"
"125","Hills","Sparsley or Non vegetated","Warm Temperate Dry",1197,197,1000,1,2,2,3,6,"Afrotropic","Warm Temperate","Dry","Warm Temperate Dry Sparsley or Non vegetated on Hills","Afrotropic Warm Temperate Dry Sparsley or Non vegetated on Hills","Natural",3226,"#A0D99A66","#D9D99EFF","#7DC756B2",8,6208,"#9cd17e"
"126","Hills","Shrubland","Sub Tropical Desert",1331,331,1000,1,2,1,4,2,"Afrotropic","Sub Tropical","Desert","Sub Tropical Desert Shrubland on Hills","Afrotropic Sub Tropical Desert Shrubland on Hills","Natural",4122,"#FFF7BA66","#A8A800FF","#7DC756B2",10,2210,"#b9d56f"
"127","Hills","Cropland","Tropical Moist",7390,390,7000,7,2,3,5,1,"Oceania","Tropical","Moist","Tropical Moist Cropland on Hills","Oceania Tropical Moist Cropland on Hills","Converted",5321,"#66240566","#B5D99EFF","#7DC756B2",15,1215,"#7e8943"
"128","Hills","Sparsley or Non vegetated","Tropical Moist",1415,415,1000,1,2,3,5,6,"Afrotropic","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Hills","Afrotropic Tropical Moist Sparsley or Non vegetated on Hills","Natural",5326,"#66240566","#D9D99EFF","#7DC756B2",15,6215,"#848943"
"129","Hills","Grassland","Polar Moist",8021,21,8000,8,2,3,6,4,"Palearctic","Polar","Moist","Polar Moist Grassland on Hills","Palearctic Polar Moist Grassland on Hills","Natural",6324,"#BFBFBF66","#789E60FF","#7DC756B2",18,4218,"#96bc82"
"130","Hills","Forest","Warm Temperate Moist",5163,163,5000,5,2,3,3,3,"Nearctic","Warm Temperate","Moist","Warm Temperate Moist Forest on Hills","Nearctic Warm Temperate Moist Forest on Hills","Natural",3323,"#72C27566","#267300FF","#7DC756B2",9,3209,"#69b653"
"131","Hills","Forest","Warm Temperate Moist",4163,163,4000,4,2,3,3,3,"Indomalayan","Warm Temperate","Moist","Warm Temperate Moist Forest on Hills","Indomalayan Warm Temperate Moist Forest on Hills","Natural",3323,"#72C27566","#267300FF","#7DC756B2",9,3209,"#69b653"
"132","Hills","Grassland","Tropical Moist",4403,403,4000,4,2,3,5,4,"Indomalayan","Tropical","Moist","Tropical Moist Grassland on Hills","Indomalayan Tropical Moist Grassland on Hills","Natural",5324,"#66240566","#789E60FF","#7DC756B2",15,4215,"#737e37"
"133","Hills","Grassland","Warm Temperate Moist",4164,164,4000,4,2,3,3,4,"Indomalayan","Warm Temperate","Moist","Warm Temperate Moist Grassland on Hills","Indomalayan Warm Temperate Moist Grassland on Hills","Natural",3324,"#72C27566","#789E60FF","#7DC756B2",9,4209,"#78be64"
"134","Hills","Cropland","Sub Tropical Dry",5278,278,5000,5,2,2,4,1,"Nearctic","Sub Tropical","Dry","Sub Tropical Dry Cropland on Hills","Nearctic Sub Tropical Dry Cropland on Hills","Converted",4221,"#FCE30066","#B5D99EFF","#7DC756B2",11,1211,"#bad541"
"135","Hills","Shrubland","Polar Moist",6020,20,6000,6,2,3,6,2,"Neotropic","Polar","Moist","Polar Moist Shrubland on Hills","Neotropic Polar Moist Shrubland on Hills","Natural",6322,"#BFBFBF66","#A8A800FF","#7DC756B2",18,2218,"#9fbe71"
"136","Hills","Forest","Tropical Dry",5363,363,5000,5,2,2,5,3,"Nearctic","Tropical","Dry","Tropical Dry Forest on Hills","Nearctic Tropical Dry Forest on Hills","Natural",5223,"#99330366","#267300FF","#7DC756B2",14,3214,"#797d25"
"137","Hills","Cropland","Sub Tropical Moist",8267,267,8000,8,2,3,4,1,"Palearctic","Sub Tropical","Moist","Sub Tropical Moist Cropland on Hills","Palearctic Sub Tropical Moist Cropland on Hills","Converted",4321,"#FCC24E66","#B5D99EFF","#7DC756B2",12,1212,"#bac860"
"138","Hills","Sparsley or Non vegetated","Warm Temperate Desert",6218,218,6000,6,2,1,3,6,"Neotropic","Warm Temperate","Desert","Warm Temperate Desert Sparsley or Non vegetated on Hills","Neotropic Warm Temperate Desert Sparsley or Non vegetated on Hills","Natural",3126,"#C7EBC066","#D9D99EFF","#7DC756B2",7,6207,"#abd98d"
"139","Hills","Settlement","Tropical Dry",4337,337,4000,4,2,2,5,5,"Indomalayan","Tropical","Dry","Tropical Dry Settlement on Hills","Indomalayan Tropical Dry Settlement on Hills","Converted",5225,"#99330366","#8A4343FF","#7DC756B2",14,5214,"#8b7431"
"140","Hills","Forest","Sub Tropical Moist",1268,268,1000,1,2,3,4,3,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Forest on Hills","Afrotropic Sub Tropical Moist Forest on Hills","Natural",4323,"#FCC24E66","#267300FF","#7DC756B2",12,3212,"#a0b643"
"141","Hills","Grassland","Sub Tropical Dry",8279,279,8000,8,2,2,4,4,"Palearctic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Hills","Palearctic Sub Tropical Dry Grassland on Hills","Natural",4224,"#FCE30066","#789E60FF","#7DC756B2",11,4211,"#afcb35"
"142","Hills","Forest","Tropical Dry",4363,363,4000,4,2,2,5,3,"Indomalayan","Tropical","Dry","Tropical Dry Forest on Hills","Indomalayan Tropical Dry Forest on Hills","Natural",5223,"#99330366","#267300FF","#7DC756B2",14,3214,"#797d25"
"143","Hills","Cropland","Warm Temperate Dry",6190,190,6000,6,2,2,3,1,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Cropland on Hills","Neotropic Warm Temperate Dry Cropland on Hills","Converted",3221,"#A0D99A66","#B5D99EFF","#7DC756B2",8,1208,"#95d17e"
"144","Hills","Shrubland","Cool Temperate Moist",6106,106,6000,6,2,3,2,2,"Neotropic","Cool Temperate","Moist","Cool Temperate Moist Shrubland on Hills","Neotropic Cool Temperate Moist Shrubland on Hills","Natural",2322,"#005C3266","#A8A800FF","#7DC756B2",6,2206,"#539738"
"145","Hills","Cropland","Warm Temperate Dry",4190,190,4000,4,2,2,3,1,"Indomalayan","Warm Temperate","Dry","Warm Temperate Dry Cropland on Hills","Indomalayan Warm Temperate Dry Cropland on Hills","Converted",3221,"#A0D99A66","#B5D99EFF","#7DC756B2",8,1208,"#95d17e"
"146","Hills","Cropland","Warm Temperate Desert",1232,232,1000,1,2,1,3,1,"Afrotropic","Warm Temperate","Desert","Warm Temperate Desert Cropland on Hills","Afrotropic Warm Temperate Desert Cropland on Hills","Converted",3121,"#C7EBC066","#B5D99EFF","#7DC756B2",7,1207,"#a5d98d"
"147","Hills","Settlement","Cool Temperate Desert",6215,215,6000,6,2,1,2,5,"Neotropic","Cool Temperate","Desert","Cool Temperate Desert Settlement on Hills","Neotropic Cool Temperate Desert Settlement on Hills","Converted",2125,"#41AB5D66","#8A4343FF","#7DC756B2",4,5204,"#67a455"
"148","Hills","Cropland","Tropical Dry",6336,336,6000,6,2,2,5,1,"Neotropic","Tropical","Dry","Tropical Dry Cropland on Hills","Neotropic Tropical Dry Cropland on Hills","Converted",5221,"#99330366","#B5D99EFF","#7DC756B2",14,1214,"#928f42"
"149","Hills","Cropland","Sub Tropical Dry",7278,278,7000,7,2,2,4,1,"Oceania","Sub Tropical","Dry","Sub Tropical Dry Cropland on Hills","Oceania Sub Tropical Dry Cropland on Hills","Converted",4221,"#FCE30066","#B5D99EFF","#7DC756B2",11,1211,"#bad541"
"150","Hills","Sparsley or Non vegetated","Tropical Moist",6415,415,6000,6,2,3,5,6,"Neotropic","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Hills","Neotropic Tropical Moist Sparsley or Non vegetated on Hills","Natural",5326,"#66240566","#D9D99EFF","#7DC756B2",15,6215,"#848943"
"151","Hills","Settlement","Sub Tropical Moist",5263,263,5000,5,2,3,4,5,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Settlement on Hills","Nearctic Sub Tropical Moist Settlement on Hills","Converted",4325,"#FCC24E66","#8A4343FF","#7DC756B2",12,5212,"#b2ad4f"
"152","Hills","Shrubland","Tropical Dry",8335,335,8000,8,2,2,5,2,"Palearctic","Tropical","Dry","Tropical Dry Shrubland on Hills","Palearctic Tropical Dry Shrubland on Hills","Natural",5222,"#99330366","#A8A800FF","#7DC756B2",14,2214,"#908625"
"153","Hills","Forest","Warm Temperate Dry",1199,199,1000,1,2,2,3,3,"Afrotropic","Warm Temperate","Dry","Warm Temperate Dry Forest on Hills","Afrotropic Warm Temperate Dry Forest on Hills","Natural",3223,"#A0D99A66","#267300FF","#7DC756B2",8,3208,"#7bbf62"
"154","Hills","Shrubland","Tropical Desert",4386,386,4000,4,2,1,5,2,"Indomalayan","Tropical","Desert","Tropical Desert Shrubland on Hills","Indomalayan Tropical Desert Shrubland on Hills","Natural",5122,"#CC4C0266","#A8A800FF","#7DC756B2",13,2213,"#a49025"
"155","Hills","Settlement","Tropical Dry",3337,337,3000,3,2,2,5,5,"Australasia","Tropical","Dry","Tropical Dry Settlement on Hills","Australasia Tropical Dry Settlement on Hills","Converted",5225,"#99330366","#8A4343FF","#7DC756B2",14,5214,"#8b7431"
"156","Hills","Settlement","Sub Tropical Dry",1277,277,1000,1,2,2,4,5,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Settlement on Hills","Afrotropic Sub Tropical Dry Settlement on Hills","Converted",4225,"#FCE30066","#8A4343FF","#7DC756B2",11,5211,"#b2ba30"
"157","Hills","Settlement","Sub Tropical Moist",1263,263,1000,1,2,3,4,5,"Afrotropic","Sub Tropical","Moist","Sub Tropical Moist Settlement on Hills","Afrotropic Sub Tropical Moist Settlement on Hills","Converted",4325,"#FCC24E66","#8A4343FF","#7DC756B2",12,5212,"#b2ad4f"
"158","Hills","Settlement","Warm Temperate Dry",5191,191,5000,5,2,2,3,5,"Nearctic","Warm Temperate","Dry","Warm Temperate Dry Settlement on Hills","Nearctic Warm Temperate Dry Settlement on Hills","Converted",3225,"#A0D99A66","#8A4343FF","#7DC756B2",8,5208,"#8db66e"
"159","Hills","Shrubland","Warm Temperate Moist",6165,165,6000,6,2,3,3,2,"Neotropic","Warm Temperate","Moist","Warm Temperate Moist Shrubland on Hills","Neotropic Warm Temperate Moist Shrubland on Hills","Natural",3322,"#72C27566","#A8A800FF","#7DC756B2",9,2209,"#80bf53"
"160","Hills","Forest","Polar Moist",5028,28,5000,5,2,3,6,3,"Nearctic","Polar","Moist","Polar Moist Forest on Hills","Nearctic Polar Moist Forest on Hills","Natural",6323,"#BFBFBF66","#267300FF","#7DC756B2",18,3218,"#88b571"
"161","Hills","Cropland","Tropical Moist",3390,390,3000,3,2,3,5,1,"Australasia","Tropical","Moist","Tropical Moist Cropland on Hills","Australasia Tropical Moist Cropland on Hills","Converted",5321,"#66240566","#B5D99EFF","#7DC756B2",15,1215,"#7e8943"
"162","Hills","Shrubland","Sub Tropical Moist",4307,307,4000,4,2,3,4,2,"Indomalayan","Sub Tropical","Moist","Sub Tropical Moist Shrubland on Hills","Indomalayan Sub Tropical Moist Shrubland on Hills","Natural",4322,"#FCC24E66","#A8A800FF","#7DC756B2",12,2212,"#b8bf43"
"163","Hills","Sparsley or Non vegetated","Sub Tropical Moist",4265,265,4000,4,2,3,4,6,"Indomalayan","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Hills","Indomalayan Sub Tropical Moist Sparsley or Non vegetated on Hills","Natural",4326,"#FCC24E66","#D9D99EFF","#7DC756B2",12,6212,"#c0c860"
"164","Hills","Sparsley or Non vegetated","Tropical Dry",5334,334,5000,5,2,2,5,6,"Nearctic","Tropical","Dry","Tropical Dry Sparsley or Non vegetated on Hills","Nearctic Tropical Dry Sparsley or Non vegetated on Hills","Natural",5226,"#99330366","#D9D99EFF","#7DC756B2",14,6214,"#998f42"
"165","Hills","Shrubland","Polar Dry",8032,32,8000,8,2,2,6,2,"Palearctic","Polar","Dry","Polar Dry Shrubland on Hills","Palearctic Polar Dry Shrubland on Hills","Natural",6222,"#DBDBDB66","#A8A800FF","#7DC756B2",17,2217,"#aac97c"
"166","Hills","Settlement","Sub Tropical Dry",4277,277,4000,4,2,2,4,5,"Indomalayan","Sub Tropical","Dry","Sub Tropical Dry Settlement on Hills","Indomalayan Sub Tropical Dry Settlement on Hills","Converted",4225,"#FCE30066","#8A4343FF","#7DC756B2",11,5211,"#b2ba30"
"167","Hills","Settlement","Warm Temperate Dry",4191,191,4000,4,2,2,3,5,"Indomalayan","Warm Temperate","Dry","Warm Temperate Dry Settlement on Hills","Indomalayan Warm Temperate Dry Settlement on Hills","Converted",3225,"#A0D99A66","#8A4343FF","#7DC756B2",8,5208,"#8db66e"
"168","Hills","Cropland","Tropical Dry",5336,336,5000,5,2,2,5,1,"Nearctic","Tropical","Dry","Tropical Dry Cropland on Hills","Nearctic Tropical Dry Cropland on Hills","Converted",5221,"#99330366","#B5D99EFF","#7DC756B2",14,1214,"#928f42"
"169","Hills","Sparsley or Non vegetated","Tropical Moist",7415,415,7000,7,2,3,5,6,"Oceania","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Hills","Oceania Tropical Moist Sparsley or Non vegetated on Hills","Natural",5326,"#66240566","#D9D99EFF","#7DC756B2",15,6215,"#848943"
"170","Hills","Forest","Cool Temperate Dry",6139,139,6000,6,2,2,2,3,"Neotropic","Cool Temperate","Dry","Cool Temperate Dry Forest on Hills","Neotropic Cool Temperate Dry Forest on Hills","Natural",2223,"#238C4666","#267300FF","#7DC756B2",5,3205,"#49a040"
"171","Hills","Cropland","Tropical Dry",1336,336,1000,1,2,2,5,1,"Afrotropic","Tropical","Dry","Tropical Dry Cropland on Hills","Afrotropic Tropical Dry Cropland on Hills","Converted",5221,"#99330366","#B5D99EFF","#7DC756B2",14,1214,"#928f42"
